data,valor,hora,origem,destino,tipo_transacao
2024-01-16,718.62,05:29:55,Banco E,Banco B,empresarial
2024-01-16,451.95,07:25:14,Banco B,Banco D,pessoal
2024-01-16,967.59,08:03:28,Banco A,Banco C,empresarial
2024-01-16,328.27,08:50:04,Banco E,Banco B,empresarial
2024-01-16,560.94,09:05:19,Banco D,Banco C,empresarial
2024-01-16,298.64,10:28:04,Banco C,Banco E,pessoal
2024-01-16,2100.38,10:36:19,Banco C,Banco A,empresarial
2024-01-16,76.31,10:44:06,Banco E,Banco B,pessoal
2024-01-16,46.87,11:12:44,Banco B,Banco A,empresarial
2024-01-16,364.3,12:08:50,Banco E,Banco A,empresarial
2024-01-16,425.75,13:17:07,Banco E,Banco A,pessoal
2024-01-16,108.64,16:05:41,Banco E,Banco C,empresarial
2024-01-16,256.44,16:05:41,Banco A,Banco B,pessoal
2024-01-16,1696.75,16:06:13,Banco E,Banco D,empresarial
2024-01-16,212.98,16:57:26,Banco C,Banco A,pessoal
2024-01-16,475.01,17:07:38,Banco D,Banco C,empresarial
2024-01-16,330.33,17:09:18,Banco D,Banco C,pessoal
2024-01-16,1219.91,17:13:25,Banco E,Banco B,empresarial
2024-01-16,1083.51,18:22:40,Banco C,Banco B,empresarial
2024-01-16,6.03,18:35:27,Banco D,Banco E,empresarial
2024-01-16,43.58,21:18:47,Banco A,Banco D,empresarial
2024-01-17,253.12,03:36:37,Banco C,Banco A,pessoal
2024-01-17,1827.82,04:16:59,Banco E,Banco A,pessoal
2024-01-17,54.42,04:27:40,Banco E,Banco B,empresarial
2024-01-17,756.0,05:03:29,Banco D,Banco C,pessoal
2024-01-17,12.67,06:54:03,Banco A,Banco D,empresarial
2024-01-17,90.52,09:22:40,Banco B,Banco A,empresarial
2024-01-17,107.6,10:14:54,Banco E,Banco D,empresarial
2024-01-17,319.74,10:18:42,Banco B,Banco E,pessoal
2024-01-17,222.96,10:29:21,Banco D,Banco E,pessoal
2024-01-17,954.75,10:34:22,Banco A,Banco D,pessoal
2024-01-17,413.73,10:34:33,Banco D,Banco C,empresarial
2024-01-17,458.23,10:40:12,Banco A,Banco D,empresarial
2024-01-17,138.27,10:40:30,Banco C,Banco D,pessoal
2024-01-17,23.34,10:41:56,Banco E,Banco B,pessoal
2024-01-17,24.07,15:48:42,Banco D,Banco A,empresarial
2024-01-17,153.69,16:02:33,Banco E,Banco D,empresarial
2024-01-17,125.03,16:22:17,Banco C,Banco D,empresarial
2024-01-17,154.69,16:52:49,Banco B,Banco D,empresarial
2024-01-17,136.04,16:59:39,Banco B,Banco D,pessoal
2024-01-17,382.99,17:22:45,Banco D,Banco B,empresarial
2024-01-17,768.56,17:35:42,Banco B,Banco C,empresarial
2024-01-17,179.04,17:43:35,Banco D,Banco A,pessoal
2024-01-17,239.37,17:44:23,Banco B,Banco C,pessoal
2024-01-17,283.21,17:50:17,Banco E,Banco B,empresarial
2024-01-17,108.56,19:32:41,Banco E,Banco C,empresarial
2024-01-17,642.84,20:00:00,Banco C,Banco A,pessoal
2024-01-18,553.49,01:41:06,Banco C,Banco B,empresarial
2024-01-18,52.99,04:33:19,Banco C,Banco B,pessoal
2024-01-18,622.72,05:31:21,Banco B,Banco D,pessoal
2024-01-18,550.13,07:16:14,Banco B,Banco E,pessoal
2024-01-18,179.89,07:59:09,Banco D,Banco E,pessoal
2024-01-18,439.98,08:33:56,Banco E,Banco B,pessoal
2024-01-18,486.65,09:06:11,Banco B,Banco E,pessoal
2024-01-18,427.68,09:15:00,Banco B,Banco D,pessoal
2024-01-18,300.92,09:36:42,Banco E,Banco B,pessoal
2024-01-18,1144.22,09:41:28,Banco B,Banco C,empresarial
2024-01-18,88.45,10:00:46,Banco D,Banco A,pessoal
2024-01-18,374.45,10:37:16,Banco D,Banco E,empresarial
2024-01-18,42.74,10:38:13,Banco D,Banco C,empresarial
2024-01-18,134.86,13:42:12,Banco A,Banco C,pessoal
2024-01-18,974.08,13:53:39,Banco E,Banco C,empresarial
2024-01-18,188.18,15:07:15,Banco E,Banco B,empresarial
2024-01-18,128.08,16:05:53,Banco B,Banco E,pessoal
2024-01-18,322.52,16:12:50,Banco D,Banco C,empresarial
2024-01-18,227.98,16:16:23,Banco B,Banco A,pessoal
2024-01-18,975.81,16:25:15,Banco A,Banco D,pessoal
2024-01-18,680.51,16:32:00,Banco E,Banco D,pessoal
2024-01-18,76.02,16:32:33,Banco C,Banco E,pessoal
2024-01-18,406.87,16:53:57,Banco C,Banco B,empresarial
2024-01-18,1111.98,17:15:14,Banco E,Banco C,empresarial
2024-01-18,153.9,17:19:57,Banco E,Banco A,empresarial
2024-01-18,42.11,17:37:15,Banco D,Banco C,empresarial
2024-01-18,22.32,17:55:02,Banco B,Banco A,empresarial
2024-01-18,28.68,19:44:39,Banco C,Banco E,empresarial
2024-01-18,198.63,21:29:52,Banco C,Banco D,pessoal
2024-01-19,24.71,01:15:01,Banco E,Banco B,empresarial
2024-01-19,290.09,03:29:54,Banco A,Banco B,pessoal
2024-01-19,1694.44,03:30:15,Banco C,Banco B,empresarial
2024-01-19,590.31,03:35:12,Banco B,Banco A,pessoal
2024-01-19,1080.74,04:00:20,Banco A,Banco B,empresarial
2024-01-19,429.63,05:21:38,Banco A,Banco E,pessoal
2024-01-19,834.75,06:03:02,Banco B,Banco A,pessoal
2024-01-19,305.42,06:49:57,Banco D,Banco B,pessoal
2024-01-19,1680.73,08:23:47,Banco A,Banco B,empresarial
2024-01-19,306.01,09:03:48,Banco B,Banco C,empresarial
2024-01-19,366.44,09:03:58,Banco B,Banco C,pessoal
2024-01-19,121.24,10:35:06,Banco D,Banco C,empresarial
2024-01-19,25.57,10:36:09,Banco A,Banco D,pessoal
2024-01-19,58.92,10:56:30,Banco C,Banco D,pessoal
2024-01-19,57.82,10:58:07,Banco E,Banco D,pessoal
2024-01-19,747.29,12:48:52,Banco B,Banco D,pessoal
2024-01-19,1458.85,13:34:09,Banco E,Banco D,pessoal
2024-01-19,25.06,13:54:02,Banco A,Banco D,pessoal
2024-01-19,1007.73,14:06:07,Banco C,Banco A,empresarial
2024-01-19,1094.56,15:44:26,Banco E,Banco B,pessoal
2024-01-19,881.91,16:05:14,Banco A,Banco B,pessoal
2024-01-19,214.37,16:16:42,Banco E,Banco A,empresarial
2024-01-19,61.47,16:26:17,Banco B,Banco E,pessoal
2024-01-19,309.11,16:29:16,Banco A,Banco B,pessoal
2024-01-19,481.23,16:45:28,Banco C,Banco E,empresarial
2024-01-19,435.66,16:51:31,Banco E,Banco A,pessoal
2024-01-19,904.16,17:09:49,Banco A,Banco C,pessoal
2024-01-19,310.04,17:26:12,Banco C,Banco E,pessoal
2024-01-19,968.89,17:42:02,Banco A,Banco B,empresarial
2024-01-19,129.03,21:52:05,Banco A,Banco C,empresarial
2024-01-19,249.03,23:04:21,Banco D,Banco A,pessoal
2024-01-19,1512.03,23:13:32,Banco B,Banco D,pessoal
2024-01-19,763.85,23:36:49,Banco A,Banco D,empresarial
2024-01-20,322.93,02:40:59,Banco B,Banco D,pessoal
2024-01-20,2281.45,03:27:49,Banco E,Banco B,empresarial
2024-01-20,72.21,06:23:25,Banco B,Banco E,pessoal
2024-01-20,503.34,09:46:07,Banco A,Banco E,empresarial
2024-01-20,269.26,10:11:27,Banco B,Banco C,empresarial
2024-01-20,1793.68,10:31:25,Banco C,Banco A,empresarial
2024-01-20,851.86,10:53:15,Banco B,Banco E,pessoal
2024-01-20,260.41,10:53:48,Banco D,Banco B,pessoal
2024-01-20,1336.99,11:55:32,Banco A,Banco E,empresarial
2024-01-20,63.58,12:33:31,Banco C,Banco B,empresarial
2024-01-20,350.16,14:54:18,Banco E,Banco B,empresarial
2024-01-20,398.1,15:38:44,Banco E,Banco A,pessoal
2024-01-20,1006.02,15:55:35,Banco A,Banco B,pessoal
2024-01-20,192.36,16:37:58,Banco B,Banco E,pessoal
2024-01-20,26.45,17:02:45,Banco C,Banco A,pessoal
2024-01-20,730.67,17:13:29,Banco D,Banco E,empresarial
2024-01-20,143.69,17:17:03,Banco A,Banco E,pessoal
2024-01-20,86.1,17:18:56,Banco C,Banco B,pessoal
2024-01-20,510.75,17:46:38,Banco A,Banco B,empresarial
2024-01-20,1569.36,19:30:06,Banco E,Banco A,empresarial
2024-01-20,68.57,20:12:56,Banco E,Banco B,empresarial
2024-01-21,584.99,08:45:00,Banco D,Banco E,empresarial
2024-01-21,1545.02,09:16:23,Banco B,Banco C,empresarial
2024-01-21,2241.46,09:50:35,Banco B,Banco A,pessoal
2024-01-21,29.03,09:52:22,Banco D,Banco E,empresarial
2024-01-21,381.71,09:56:09,Banco C,Banco E,empresarial
2024-01-21,335.48,10:05:11,Banco D,Banco A,pessoal
2024-01-21,405.82,10:07:23,Banco C,Banco D,empresarial
2024-01-21,308.05,10:30:10,Banco C,Banco B,empresarial
2024-01-21,406.5,10:38:10,Banco A,Banco B,pessoal
2024-01-21,159.98,13:04:14,Banco A,Banco C,empresarial
2024-01-21,1182.01,15:10:53,Banco C,Banco A,empresarial
2024-01-21,293.31,15:41:06,Banco D,Banco B,empresarial
2024-01-21,1173.17,16:15:31,Banco E,Banco B,empresarial
2024-01-21,199.26,16:33:32,Banco E,Banco D,empresarial
2024-01-21,409.75,16:42:21,Banco E,Banco D,empresarial
2024-01-21,235.04,16:43:38,Banco A,Banco D,pessoal
2024-01-21,1200.13,17:09:37,Banco E,Banco C,empresarial
2024-01-21,457.13,17:16:40,Banco B,Banco A,pessoal
2024-01-21,133.03,17:23:01,Banco E,Banco B,empresarial
2024-01-21,244.78,17:32:09,Banco D,Banco B,pessoal
2024-01-21,457.53,17:40:44,Banco D,Banco A,empresarial
2024-01-21,65.53,17:51:29,Banco E,Banco D,pessoal
2024-01-21,834.59,17:53:25,Banco D,Banco B,empresarial
2024-01-21,4.55,17:58:29,Banco C,Banco D,empresarial
2024-01-21,2.18,18:56:59,Banco A,Banco B,pessoal
2024-01-21,1020.35,22:47:31,Banco E,Banco C,empresarial
2024-01-21,580.71,22:48:50,Banco A,Banco D,empresarial
2024-01-22,233.07,02:35:52,Banco E,Banco A,empresarial
2024-01-22,558.44,04:07:06,Banco C,Banco B,empresarial
2024-01-22,927.56,05:34:31,Banco D,Banco C,pessoal
2024-01-22,21.49,06:51:17,Banco C,Banco D,pessoal
2024-01-22,285.32,09:02:51,Banco E,Banco B,pessoal
2024-01-22,1702.9,09:11:20,Banco E,Banco B,empresarial
2024-01-22,761.84,09:20:15,Banco D,Banco C,empresarial
2024-01-22,762.2,09:21:12,Banco D,Banco A,pessoal
2024-01-22,830.7,09:54:50,Banco E,Banco D,empresarial
2024-01-22,48.77,10:22:55,Banco E,Banco A,empresarial
2024-01-22,148.69,10:33:21,Banco E,Banco A,pessoal
2024-01-22,564.98,10:41:33,Banco E,Banco B,pessoal
2024-01-22,638.6,10:46:35,Banco C,Banco A,empresarial
2024-01-22,504.78,11:44:10,Banco E,Banco D,pessoal
2024-01-22,90.54,12:22:44,Banco D,Banco A,empresarial
2024-01-22,153.3,13:29:08,Banco E,Banco B,pessoal
2024-01-22,327.86,15:42:18,Banco E,Banco B,pessoal
2024-01-22,307.49,16:00:08,Banco D,Banco E,pessoal
2024-01-22,22.07,16:07:45,Banco C,Banco E,empresarial
2024-01-22,289.99,16:12:39,Banco C,Banco E,pessoal
2024-01-22,727.77,16:34:23,Banco B,Banco D,empresarial
2024-01-22,699.38,17:00:35,Banco A,Banco E,pessoal
2024-01-22,14.43,17:26:02,Banco A,Banco C,pessoal
2024-01-22,372.72,17:35:55,Banco A,Banco E,empresarial
2024-01-22,15.98,17:54:28,Banco E,Banco B,empresarial
2024-01-23,358.62,02:33:32,Banco A,Banco E,pessoal
2024-01-23,231.18,04:33:09,Banco C,Banco B,empresarial
2024-01-23,214.52,04:38:23,Banco A,Banco D,empresarial
2024-01-23,964.44,05:23:21,Banco A,Banco B,empresarial
2024-01-23,800.45,09:08:52,Banco D,Banco A,pessoal
2024-01-23,647.08,09:57:54,Banco A,Banco E,pessoal
2024-01-23,73.06,10:34:37,Banco D,Banco A,pessoal
2024-01-23,502.62,10:53:34,Banco C,Banco E,pessoal
2024-01-23,509.57,10:58:01,Banco C,Banco B,empresarial
2024-01-23,171.95,10:59:48,Banco A,Banco D,empresarial
2024-01-23,110.91,12:37:54,Banco D,Banco B,pessoal
2024-01-23,474.98,13:18:23,Banco D,Banco C,empresarial
2024-01-23,374.44,13:22:31,Banco B,Banco A,pessoal
2024-01-23,1556.33,13:53:22,Banco C,Banco E,pessoal
2024-01-23,266.65,16:19:59,Banco A,Banco B,empresarial
2024-01-23,594.11,16:23:21,Banco B,Banco C,empresarial
2024-01-23,1370.72,17:13:26,Banco A,Banco E,pessoal
2024-01-23,187.32,17:33:38,Banco B,Banco A,empresarial
2024-01-23,133.41,18:42:34,Banco D,Banco C,empresarial
2024-01-23,607.12,20:10:49,Banco B,Banco D,empresarial
2024-01-24,108.75,00:22:16,Banco D,Banco E,empresarial
2024-01-24,27.99,01:21:38,Banco A,Banco D,empresarial
2024-01-24,25.99,02:12:47,Banco C,Banco D,pessoal
2024-01-24,595.14,03:31:46,Banco E,Banco B,pessoal
2024-01-24,859.64,03:34:41,Banco E,Banco C,empresarial
2024-01-24,645.23,03:57:59,Banco B,Banco A,empresarial
2024-01-24,1345.11,09:26:43,Banco E,Banco A,empresarial
2024-01-24,1389.73,09:53:52,Banco B,Banco A,pessoal
2024-01-24,903.47,10:08:18,Banco D,Banco E,empresarial
2024-01-24,16.2,10:16:36,Banco D,Banco C,pessoal
2024-01-24,111.6,10:34:16,Banco C,Banco D,pessoal
2024-01-24,343.61,10:53:13,Banco A,Banco B,empresarial
2024-01-24,416.2,10:54:30,Banco D,Banco B,pessoal
2024-01-24,861.86,11:55:34,Banco B,Banco A,empresarial
2024-01-24,69.21,13:21:33,Banco D,Banco E,pessoal
2024-01-24,217.4,17:02:33,Banco A,Banco E,empresarial
2024-01-24,519.38,17:14:09,Banco B,Banco E,pessoal
2024-01-24,282.08,17:18:23,Banco D,Banco B,pessoal
2024-01-24,85.15,17:21:28,Banco D,Banco B,empresarial
2024-01-24,126.92,17:31:30,Banco C,Banco E,pessoal
2024-01-24,98.19,17:35:48,Banco B,Banco A,empresarial
2024-01-24,510.17,19:45:53,Banco A,Banco D,empresarial
2024-01-24,160.66,19:47:22,Banco E,Banco B,pessoal
2024-01-24,541.76,23:06:09,Banco A,Banco C,empresarial
2024-01-24,1005.81,23:58:34,Banco C,Banco D,pessoal
2024-01-25,86.49,02:42:40,Banco C,Banco B,pessoal
2024-01-25,1127.94,06:45:08,Banco A,Banco B,pessoal
2024-01-25,303.28,09:29:43,Banco A,Banco D,pessoal
2024-01-25,61.56,09:34:50,Banco E,Banco A,empresarial
2024-01-25,243.23,09:37:57,Banco C,Banco B,pessoal
2024-01-25,57.77,09:45:06,Banco B,Banco A,pessoal
2024-01-25,40.6,09:48:57,Banco C,Banco B,pessoal
2024-01-25,548.77,10:07:20,Banco B,Banco D,pessoal
2024-01-25,221.05,10:57:44,Banco E,Banco B,empresarial
2024-01-25,409.04,11:02:23,Banco D,Banco C,empresarial
2024-01-25,355.26,12:16:39,Banco A,Banco D,pessoal
2024-01-25,71.36,12:17:49,Banco A,Banco B,empresarial
2024-01-25,758.37,13:36:21,Banco A,Banco E,empresarial
2024-01-25,4.46,14:11:08,Banco B,Banco E,pessoal
2024-01-25,19.58,14:24:19,Banco C,Banco E,empresarial
2024-01-25,501.07,14:36:12,Banco E,Banco D,empresarial
2024-01-25,2647.92,15:47:52,Banco A,Banco C,pessoal
2024-01-25,157.51,16:31:00,Banco A,Banco C,empresarial
2024-01-25,1698.35,16:36:09,Banco A,Banco D,pessoal
2024-01-25,807.19,16:56:26,Banco C,Banco E,empresarial
2024-01-25,33.71,16:57:38,Banco E,Banco B,pessoal
2024-01-25,940.55,17:50:21,Banco A,Banco C,pessoal
2024-01-25,785.02,19:02:31,Banco A,Banco B,pessoal
2024-01-25,56.81,21:43:49,Banco C,Banco A,pessoal
2024-01-26,332.08,02:32:00,Banco C,Banco E,pessoal
2024-01-26,133.24,03:22:46,Banco E,Banco A,empresarial
2024-01-26,216.08,04:10:31,Banco E,Banco B,pessoal
2024-01-26,342.76,05:25:47,Banco C,Banco A,empresarial
2024-01-26,2141.09,05:48:42,Banco C,Banco E,pessoal
2024-01-26,234.04,05:53:38,Banco D,Banco B,empresarial
2024-01-26,105.13,06:11:30,Banco E,Banco B,empresarial
2024-01-26,236.95,08:01:20,Banco C,Banco B,empresarial
2024-01-26,119.16,09:23:57,Banco A,Banco E,empresarial
2024-01-26,78.28,09:31:57,Banco C,Banco B,pessoal
2024-01-26,317.79,14:21:00,Banco D,Banco B,pessoal
2024-01-26,889.07,15:24:50,Banco B,Banco D,empresarial
2024-01-26,86.37,16:08:35,Banco A,Banco B,pessoal
2024-01-26,1443.07,16:28:20,Banco E,Banco A,pessoal
2024-01-26,118.14,16:59:22,Banco A,Banco B,empresarial
2024-01-26,348.67,17:11:21,Banco B,Banco E,empresarial
2024-01-26,470.58,17:25:04,Banco A,Banco D,pessoal
2024-01-26,54.58,17:28:09,Banco C,Banco D,pessoal
2024-01-26,123.58,17:37:09,Banco B,Banco E,empresarial
2024-01-26,350.26,17:37:10,Banco E,Banco C,pessoal
2024-01-26,1013.62,17:48:34,Banco E,Banco D,pessoal
2024-01-26,503.83,17:52:05,Banco C,Banco D,empresarial
2024-01-26,73.05,17:54:01,Banco C,Banco B,pessoal
2024-01-26,23.57,18:02:51,Banco C,Banco D,empresarial
2024-01-26,140.01,18:08:19,Banco B,Banco E,empresarial
2024-01-26,90.06,21:39:20,Banco C,Banco D,pessoal
2024-01-27,618.99,00:27:30,Banco B,Banco D,empresarial
2024-01-27,145.19,02:26:27,Banco B,Banco E,empresarial
2024-01-27,528.06,02:32:29,Banco D,Banco A,pessoal
2024-01-27,179.23,06:35:46,Banco D,Banco B,pessoal
2024-01-27,34.86,07:06:18,Banco B,Banco E,pessoal
2024-01-27,576.36,08:16:34,Banco B,Banco C,pessoal
2024-01-27,101.87,09:06:46,Banco C,Banco B,pessoal
2024-01-27,886.66,09:22:32,Banco A,Banco E,pessoal
2024-01-27,533.27,09:50:57,Banco A,Banco D,empresarial
2024-01-27,576.28,09:52:49,Banco E,Banco D,empresarial
2024-01-27,1752.14,10:26:33,Banco C,Banco D,empresarial
2024-01-27,4.15,10:44:38,Banco E,Banco A,pessoal
2024-01-27,388.96,16:18:41,Banco D,Banco C,pessoal
2024-01-27,289.41,16:19:56,Banco D,Banco B,pessoal
2024-01-27,143.76,16:21:15,Banco B,Banco E,empresarial
2024-01-27,136.08,16:29:31,Banco B,Banco E,pessoal
2024-01-27,264.85,17:02:37,Banco A,Banco B,pessoal
2024-01-27,170.42,17:11:08,Banco B,Banco D,pessoal
2024-01-27,693.24,17:26:31,Banco B,Banco D,pessoal
2024-01-27,41.62,17:31:58,Banco E,Banco B,empresarial
2024-01-27,210.64,17:56:05,Banco A,Banco B,pessoal
2024-01-27,1167.61,18:47:50,Banco D,Banco C,pessoal
2024-01-27,1722.73,19:57:14,Banco E,Banco B,empresarial
2024-01-27,205.08,20:56:38,Banco B,Banco E,pessoal
2024-01-28,359.92,01:48:46,Banco B,Banco D,pessoal
2024-01-28,102.12,03:50:06,Banco B,Banco D,empresarial
2024-01-28,180.35,06:15:35,Banco D,Banco B,empresarial
2024-01-28,282.62,06:22:45,Banco D,Banco C,pessoal
2024-01-28,537.99,09:58:51,Banco D,Banco E,empresarial
2024-01-28,135.56,10:00:37,Banco E,Banco C,empresarial
2024-01-28,66.25,10:16:18,Banco B,Banco A,pessoal
2024-01-28,64.73,10:35:30,Banco E,Banco D,empresarial
2024-01-28,386.46,11:33:13,Banco A,Banco D,empresarial
2024-01-28,41.02,14:06:07,Banco C,Banco B,pessoal
2024-01-28,684.09,15:59:56,Banco E,Banco A,empresarial
2024-01-28,4232.71,16:04:27,Banco E,Banco D,pessoal
2024-01-28,375.05,16:04:50,Banco E,Banco D,empresarial
2024-01-28,509.85,16:09:00,Banco B,Banco E,pessoal
2024-01-28,321.63,16:18:58,Banco C,Banco E,pessoal
2024-01-28,360.13,16:45:17,Banco B,Banco C,pessoal
2024-01-28,361.61,16:47:47,Banco C,Banco A,pessoal
2024-01-28,1836.34,17:20:27,Banco A,Banco D,pessoal
2024-01-28,1202.91,17:36:14,Banco B,Banco C,pessoal
2024-01-28,87.82,17:37:28,Banco E,Banco C,empresarial
2024-01-28,360.47,17:40:05,Banco C,Banco A,pessoal
2024-01-28,30.28,17:42:01,Banco D,Banco E,pessoal
2024-01-28,255.87,17:45:59,Banco C,Banco D,empresarial
2024-01-28,500.93,17:55:52,Banco D,Banco A,empresarial
2024-01-28,268.73,18:52:03,Banco A,Banco D,pessoal
2024-01-28,1032.41,19:03:12,Banco E,Banco B,empresarial
2024-01-28,53.45,19:47:40,Banco C,Banco A,pessoal
2024-01-28,1123.33,20:59:37,Banco D,Banco C,empresarial
2024-01-28,204.24,21:04:12,Banco B,Banco A,empresarial
2024-01-28,433.43,21:28:18,Banco A,Banco D,empresarial
2024-01-28,433.55,23:47:43,Banco E,Banco B,pessoal
2024-01-29,431.98,01:32:11,Banco E,Banco D,empresarial
2024-01-29,1528.35,03:20:09,Banco D,Banco C,pessoal
2024-01-29,489.22,05:08:07,Banco E,Banco A,empresarial
2024-01-29,307.32,06:14:00,Banco C,Banco E,empresarial
2024-01-29,381.36,07:13:55,Banco B,Banco C,pessoal
2024-01-29,656.87,08:31:25,Banco D,Banco C,empresarial
2024-01-29,376.27,09:01:10,Banco C,Banco D,pessoal
2024-01-29,1335.06,09:22:30,Banco C,Banco A,empresarial
2024-01-29,196.71,09:40:56,Banco B,Banco E,empresarial
2024-01-29,1432.09,09:46:55,Banco B,Banco D,pessoal
2024-01-29,644.41,09:56:12,Banco A,Banco D,empresarial
2024-01-29,9.09,10:12:58,Banco E,Banco D,empresarial
2024-01-29,328.51,10:24:26,Banco A,Banco C,pessoal
2024-01-29,353.82,10:24:29,Banco E,Banco B,pessoal
2024-01-29,187.5,10:41:38,Banco B,Banco A,pessoal
2024-01-29,155.2,10:54:57,Banco A,Banco C,pessoal
2024-01-29,75.99,11:35:57,Banco C,Banco B,pessoal
2024-01-29,101.39,12:51:00,Banco C,Banco D,pessoal
2024-01-29,711.21,13:14:48,Banco A,Banco E,pessoal
2024-01-29,1876.51,16:13:29,Banco B,Banco C,pessoal
2024-01-29,500.77,16:29:24,Banco D,Banco E,pessoal
2024-01-29,145.21,16:33:55,Banco E,Banco B,empresarial
2024-01-29,233.05,16:34:52,Banco C,Banco D,pessoal
2024-01-29,280.28,16:43:05,Banco C,Banco E,empresarial
2024-01-29,46.89,17:20:37,Banco B,Banco C,empresarial
2024-01-29,578.06,17:26:49,Banco C,Banco D,pessoal
2024-01-29,38.91,17:30:15,Banco B,Banco C,empresarial
2024-01-29,10.68,17:41:45,Banco B,Banco E,empresarial
2024-01-29,127.29,17:52:50,Banco A,Banco E,empresarial
2024-01-29,296.14,17:58:50,Banco A,Banco E,empresarial
2024-01-29,39.76,18:49:46,Banco D,Banco E,empresarial
2024-01-29,7.56,20:00:59,Banco C,Banco D,pessoal
2024-01-29,365.22,20:38:46,Banco E,Banco C,empresarial
2024-01-29,195.53,21:26:37,Banco E,Banco B,pessoal
2024-01-29,47.84,22:41:02,Banco E,Banco B,pessoal
2024-01-30,69.34,00:44:23,Banco E,Banco C,empresarial
2024-01-30,622.45,00:59:56,Banco E,Banco C,empresarial
2024-01-30,469.98,04:44:37,Banco C,Banco D,empresarial
2024-01-30,1083.34,07:25:16,Banco E,Banco A,pessoal
2024-01-30,155.67,08:19:06,Banco E,Banco A,pessoal
2024-01-30,83.02,09:10:50,Banco B,Banco D,empresarial
2024-01-30,350.91,09:28:43,Banco D,Banco E,pessoal
2024-01-30,534.54,09:30:57,Banco D,Banco A,pessoal
2024-01-30,148.88,09:53:05,Banco B,Banco D,empresarial
2024-01-30,314.57,10:08:01,Banco D,Banco C,empresarial
2024-01-30,453.64,10:36:34,Banco B,Banco C,pessoal
2024-01-30,12.51,10:42:25,Banco C,Banco D,empresarial
2024-01-30,411.63,11:58:38,Banco C,Banco D,empresarial
2024-01-30,124.91,12:50:41,Banco E,Banco D,pessoal
2024-01-30,974.39,16:17:45,Banco C,Banco B,pessoal
2024-01-30,216.62,16:25:29,Banco B,Banco A,empresarial
2024-01-30,56.41,16:41:35,Banco E,Banco A,pessoal
2024-01-30,344.11,17:06:19,Banco D,Banco E,empresarial
2024-01-30,319.34,17:09:26,Banco C,Banco D,empresarial
2024-01-30,105.16,17:29:31,Banco A,Banco B,empresarial
2024-01-30,69.1,17:38:42,Banco D,Banco B,pessoal
2024-01-30,623.0,17:42:58,Banco B,Banco C,pessoal
2024-01-30,521.74,17:50:47,Banco B,Banco D,pessoal
2024-01-30,289.09,17:58:47,Banco C,Banco D,empresarial
2024-01-30,627.46,17:59:23,Banco D,Banco E,pessoal
2024-01-30,337.58,18:23:15,Banco C,Banco D,empresarial
2024-01-30,198.17,19:37:18,Banco C,Banco A,empresarial
2024-01-30,743.33,19:37:57,Banco B,Banco A,pessoal
2024-01-30,698.75,20:24:08,Banco E,Banco D,empresarial
2024-01-30,892.1,20:47:54,Banco A,Banco B,pessoal
2024-01-30,15.63,20:59:37,Banco B,Banco D,pessoal
2024-01-31,3.27,04:56:19,Banco C,Banco B,pessoal
2024-01-31,438.32,04:58:53,Banco B,Banco C,empresarial
2024-01-31,168.16,04:59:13,Banco A,Banco C,empresarial
2024-01-31,824.26,05:02:45,Banco B,Banco C,pessoal
2024-01-31,746.15,07:06:35,Banco B,Banco E,empresarial
2024-01-31,597.61,09:30:46,Banco E,Banco D,pessoal
2024-01-31,646.13,09:30:52,Banco B,Banco C,empresarial
2024-01-31,252.59,09:36:02,Banco D,Banco E,empresarial
2024-01-31,118.25,09:44:25,Banco A,Banco B,empresarial
2024-01-31,1114.53,10:02:32,Banco C,Banco E,pessoal
2024-01-31,633.36,10:24:15,Banco B,Banco A,pessoal
2024-01-31,370.39,10:40:09,Banco D,Banco C,pessoal
2024-01-31,814.53,15:22:47,Banco E,Banco D,empresarial
2024-01-31,478.06,16:27:04,Banco D,Banco C,empresarial
2024-01-31,1854.17,16:38:32,Banco B,Banco D,pessoal
2024-01-31,264.15,17:23:30,Banco B,Banco D,empresarial
2024-01-31,161.75,17:27:02,Banco E,Banco B,empresarial
2024-01-31,54.7,17:40:13,Banco C,Banco D,pessoal
2024-01-31,38.42,17:47:53,Banco B,Banco D,pessoal
2024-01-31,586.35,22:45:45,Banco E,Banco A,pessoal
